1.000000e-04	0.000000e+00	0.000000e+00	0.000000e+00	nan
1.000000e-04	5.000000e-03	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.000000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.500000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	2.000000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	2.500000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	3.000000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	3.500000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	4.000000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	4.500000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	5.000000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	5.500000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	6.000000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	6.500000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	7.000000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	7.500000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	8.000000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	8.500000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	9.000000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	9.500000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.000000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.050000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.100000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.150000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.200000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.250000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.300000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.350000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.400000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.450000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.500000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.550000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.600000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.650000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.700000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.750000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.800000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.850000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.900000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.950000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	2.000000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	4.000000e-01	5.717438e-06	0.000000e+00	inf
1.000000e-04	6.000000e-01	4.135571e-02	0.000000e+00	inf
1.000000e-04	8.000000e-01	4.445563e-01	0.000000e+00	inf
1.000000e-04	1.000000e+00	1.623240e+00	0.000000e+00	inf
1.000000e-04	1.200000e+00	4.122816e+00	0.000000e+00	inf
1.000000e-04	1.400000e+00	8.565050e+00	0.000000e+00	inf
1.000000e-04	1.600000e+00	1.358895e+01	0.000000e+00	inf
1.000000e-04	1.800000e+00	1.966878e+01	0.000000e+00	inf
1.000000e-04	2.000000e+00	2.687504e+01	0.000000e+00	inf
1.000000e-04	2.200000e+00	3.710913e+03	0.000000e+00	inf
1.000000e-04	2.400000e+00	6.275001e+03	0.000000e+00	inf
1.000000e-04	2.600000e+00	7.066711e+03	0.000000e+00	inf
1.000000e-04	2.800000e+00	7.167109e+03	0.000000e+00	inf
1.000000e-04	3.000000e+00	7.029378e+03	0.000000e+00	inf
1.000000e-04	3.200000e+00	6.871869e+03	0.000000e+00	inf
1.000000e-04	3.400000e+00	6.740569e+03	0.000000e+00	inf
1.000000e-04	3.600000e+00	6.658414e+03	0.000000e+00	inf
1.000000e-04	3.800000e+00	6.649042e+03	0.000000e+00	inf
1.000000e-04	4.000000e+00	6.738361e+03	0.000000e+00	inf
1.000000e-04	4.200000e+00	6.971119e+03	0.000000e+00	inf
1.000000e-04	4.400000e+00	7.335566e+03	0.000000e+00	inf
1.000000e-04	4.600000e+00	7.899196e+03	0.000000e+00	inf
