1.000000e-04	0.000000e+00	0.000000e+00	0.000000e+00	nan
1.000000e-04	5.000000e-03	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.000000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.500000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	2.000000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	2.500000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	3.000000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	3.500000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	4.000000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	4.500000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	5.000000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	5.500000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	6.000000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	6.500000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	7.000000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	7.500000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	8.000000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	8.500000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	9.000000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	9.500000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.000000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.050000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.100000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.150000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.200000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.250000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.300000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.350000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.400000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.450000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.500000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.550000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.600000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.650000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.700000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.750000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.800000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.850000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.900000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.950000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	2.000000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	4.000000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	6.000000e-01	5.785793e-05	0.000000e+00	inf
1.000000e-04	8.000000e-01	4.999240e-02	0.000000e+00	inf
1.000000e-04	1.000000e+00	1.126376e+00	0.000000e+00	inf
1.000000e-04	1.200000e+00	4.743726e+00	0.000000e+00	inf
1.000000e-04	1.400000e+00	9.208915e+00	0.000000e+00	inf
1.000000e-04	1.600000e+00	1.504038e+01	0.000000e+00	inf
1.000000e-04	1.800000e+00	2.209289e+01	0.000000e+00	inf
1.000000e-04	2.000000e+00	3.059029e+01	0.000000e+00	inf
1.000000e-04	2.200000e+00	4.013198e+01	0.000000e+00	inf
1.000000e-04	2.400000e+00	5.304340e+01	0.000000e+00	inf
1.000000e-04	2.600000e+00	6.680431e+01	0.000000e+00	inf
1.000000e-04	2.800000e+00	8.335986e+01	0.000000e+00	inf
1.000000e-04	3.000000e+00	1.121641e+02	0.000000e+00	inf
1.000000e-04	3.200000e+00	1.578033e+02	0.000000e+00	inf
1.000000e-04	3.400000e+00	2.348582e+02	0.000000e+00	inf
1.000000e-04	3.600000e+00	3.385767e+02	0.000000e+00	inf
1.000000e-04	3.800000e+00	4.875652e+02	0.000000e+00	inf
1.000000e-04	4.000000e+00	6.853949e+02	0.000000e+00	inf
1.000000e-04	4.200000e+00	9.688629e+02	0.000000e+00	inf
1.000000e-04	4.400000e+00	1.397443e+03	0.000000e+00	inf
1.000000e-04	4.600000e+00	1.845006e+03	0.000000e+00	inf
